#OTU ID	3min_early	9hr_early	18hr_early	42hr_early	49p5hr_early	3min_earlymid	9hr_earlymid	18hr_earlymid	42hr_earlymid	49p5hr_earlymid	3min_latemid	9hr_latemid	18hr_latemid	42hr_latemid	49p5hr_latemid	3min_late	18hr_late	42hr_late	49p5hr_late
rplo 122 (Cyanobacteria)	-446.6087697258196	292.8946792607074	-452.1434928782029	-454.69801418230423	-383.0760690711637	317.31115279525756	244.7232827700055	-504.95843651966914	-472.25454408204564	-368.4238125657074	281.33804513138494	274.48381352536313	289.51032001237695	338.4628516622976	295.63860110095874	-444.13807106426657	-363.1015371287634	314.49961054867634	390.18404983211843
rplo 123 (Cyanobacteria)	-446.6087697258196	-450.7655776980245	-452.1434928782029	-454.69801418230423	-383.0760690711637	317.31115279525756	244.0301355894456	-504.95843651966914	-472.25454408204564	-368.4238125657074	282.5740572894555	275.6962609566801	288.7973702045208	-406.311055462467	296.30765072993967	-444.13807106426657	382.27169842134344	316.1170166307596	390.8542074944537
rplo 124 (Chloroflexi)	297.4569523410205	294.2224774151457	292.00924056562684	289.9820741872427	-383.0760690711637	316.98264872828554	245.8306287386424	239.88744410472054	270.799577073116	375.2364443930245	-462.99236948968223	275.5753083462624	289.62154564748715	338.5756471564429	297.27620989035955	-444.13807106426657	-363.1015371287634	315.5711941649566	390.5587432815599
rplo 125 (Actinobacteria)	298.15009952158044	293.6102992971194	292.2969226380786	290.50592931129904	361.38496573232055	-426.47693753498424	244.74925825640878	238.55521696487094	-472.25454408204564	-368.4238125657074	-462.99236948968223	273.81171975400105	289.90922771993894	-406.311055462467	295.63860110095874	300.3229637392177	381.3797003820383	315.59822283734445	-353.4762071266135
rplo 126 (Gemmatimonadetes)	299.14783058539473	294.5827603004606	291.516764080529	-454.69801418230423	360.5841878875682	-426.47693753498424	243.91890995433536	238.4439913297607	271.64687493350317	-368.4238125657074	281.6372880262378	-469.9355485817205	289.40713577614173	-406.311055462467	296.6014118484678	300.2153330750253	380.5587198299685	315.10937612029727	-353.4762071266135
rplo 127 (Acidobacteria)	297.98579647028913	294.5310246260614	292.53659549134403	289.1292968610909	360.92713263869507	318.2354116967809	244.97751690838976	240.41479903043773	272.91984060931605	375.7829880993926	281.5841782009239	-469.9355485817205	289.04423028245236	-406.311055462467	-447.9751358421383	300.55827782615216	-363.1015371287634	-429.28847978156546	-353.4762071266135
rplo 128 (Acidobacteria)	297.59803093928036	294.62391837295417	-452.1434928782029	289.9316433336158	360.62863965013906	317.22777118631853	245.91401034758144	238.50114974360065	-472.25454408204564	-368.4238125657074	281.9712941703638	273.6781883613765	288.7565482100006	337.7238949457064	295.5898109367893	299.5666376570362	380.60317159253935	316.0682264665902	390.8065794454645
rplo 129 (Proteobacteria)	-446.6087697258196	292.7480757865155	-452.1434928782029	-454.69801418230423	-383.0760690711637	-426.47693753498424	243.85828533251893	239.0765138885042	-472.25454408204564	-368.4238125657074	281.8395248927327	-469.9355485817205	288.623016817376	337.59036355308183	-447.9751358421383	-444.13807106426657	-363.1015371287634	315.0184043420915	-353.4762071266135
rplo 13 (Proteobacteria)	297.0049672172774	292.8481592450725	291.516764080529	292.2563947220671	363.8664652237869	-426.47693753498424	-499.48351789509445	238.50114974360065	274.12880095515305	380.01938031927074	-462.99236948968223	-469.9355485817205	-454.990720125721	-406.311055462467	298.5048753072759	-444.13807106426657	-363.1015371287634	315.5434146008495	393.5715170209687
rplo 130 (Verrucomicrobia)	297.4569523410205	294.2224774151457	-452.1434928782029	-454.69801418230423	-383.0760690711637	319.08270955716813	-499.48351789509445	-504.95843651966914	-472.25454408204564	-368.4238125657074	282.2953438869865	274.1890139851425	-454.990720125721	337.4770348677748	-447.9751358421383	299.3215151990032	-363.1015371287634	314.2251737029746	389.86559610099994
rplo 131 (Proteobacteria)	298.1193278629137	292.8946792607074	291.5612158430999	290.466320173204	-383.0760690711637	317.9634779812973	245.40318472381546	238.55521696487094	272.1433118198171	375.5126977696527	280.6213674534148	273.76916013958225	-454.990720125721	-406.311055462467	-447.9751358421383	-444.13807106426657	381.74434349562625	315.86570220247876	390.13752981648355
rplo 132 (Proteobacteria)	-446.6087697258196	293.4671984534788	-452.1434928782029	-454.69801418230423	360.5376678719333	317.18331942374766	245.30520431545526	239.81547060509544	-472.25454408204564	376.1156938532183	280.5212839948578	-469.9355485817205	288.6695368330109	338.7354958573848	296.88453810438375	299.47566587883045	381.64206464650584	317.0140760007059	390.03744635792657
rplo 133 (Proteobacteria)	296.956177053108	293.4671984534788	293.13525182848304	289.50878648279576	362.7914628007579	317.22777118631853	244.64104467176855	239.1661260471939	270.9537277529432	-368.4238125657074	281.6543824595971	273.6781883613765	289.82698962170196	337.6921462473918	296.20499657587953	-444.13807106426657	-363.1015371287634	315.10937612029727	391.475034013434
rplo 134 (Bacteroidetes)	-446.6087697258196	-450.7655776980245	-452.1434928782029	288.86693259662337	364.414803618361	-426.47693753498424	-499.48351789509445	-504.95843651966914	-472.25454408204564	-368.4238125657074	-462.99236948968223	-469.9355485817205	-454.990720125721	-406.311055462467	295.5898109367893	-444.13807106426657	-363.1015371287634	-429.28847978156546	-353.4762071266135
rplo 135 (Actinobacteria)	297.1793206044222	-450.7655776980245	292.414705673735	290.1196955651187	360.8253499443851	-426.47693753498424	244.17673906363746	240.0881148001827	272.5773503003693	375.6717624642824	-462.99236948968223	274.62264997021737	290.32342650801587	338.5756471564429	-447.9751358421383	-444.13807106426657	-363.1015371287634	-429.28847978156546	-353.4762071266135
rplo 136 (Cyanobacteria)	-446.6087697258196	-450.7655776980245	-452.1434928782029	-454.69801418230423	-383.0760690711637	318.3827364115378	244.69661452292337	-504.95843651966914	271.0227206244302	-368.4238125657074	-462.99236948968223	-469.9355485817205	-454.990720125721	-406.311055462467	-447.9751358421383	299.609197271455	380.64573120695815	-429.28847978156546	-353.4762071266135
rplo 137 (Proteobacteria)	-446.6087697258196	292.7993690809031	-452.1434928782029	289.4821182357136	-383.0760690711637	318.81077584168446	245.3341918523285	239.1661260471939	270.9537277529432	-368.4238125657074	282.1515559941948	-469.9355485817205	289.8126008842499	337.6254548728931	296.2316648229617	299.52218589446534	381.6723699960012	316.6879064952683	390.08873965231413
rplo 138 (Bacteroidetes)	-446.6087697258196	-450.7655776980245	-452.1434928782029	-454.69801418230423	364.23484612886193	-426.47693753498424	-499.48351789509445	-504.95843651966914	271.8111779847945	376.3500945590572	-462.99236948968223	-469.9355485817205	-454.990720125721	-406.311055462467	297.1266781563886	-444.13807106426657	-363.1015371287634	-429.28847978156546	-353.4762071266135
rplo 139 (Actinobacteria)	-446.6087697258196	-450.7655776980245	-452.1434928782029	289.23849615305585	-383.0760690711637	318.74623732054687	244.38153347628347	238.9066148517088	273.58766998189174	375.88307155794956	-462.99236948968223	-469.9355485817205	-454.990720125721	-406.311055462467	-447.9751358421383	299.9575039657232	381.6871850817863	-429.28847978156546	-353.4762071266135
rplo 14 (Proteobacteria)	299.9790379940502	292.7993690809031	296.0924118272508	293.19832361532866	362.6522007334244	-426.47693753498424	245.03694032886057	239.5426036184288	-472.25454408204564	375.44123880567054	282.1201397979614	-469.9355485817205	288.7139885955818	337.6593564245688	-447.9751358421383	-444.13807106426657	-363.1015371287634	-429.28847978156546	-353.4762071266135
rplo 140 (Chloroflexi)	297.62400642568366	293.4671984534788	292.86837288366104	290.2779195703336	-383.0760690711637	316.8003271714916	245.44240543696873	240.22589850254573	272.32200360856046	376.39389718171554	281.46866531380203	274.6039578372052	288.97969176131477	337.9217206890363	296.20499657587953	299.76334795128224	-363.1015371287634	-429.28847978156546	-353.4762071266135
rplo 141 (Firmicutes)	298.0875791645991	294.1603456340387	292.64522933234684	289.23849615305585	362.1082659510512	316.9254903144456	245.0746806568434	238.9066148517088	270.7125656961264	375.88307155794956	281.3835075054617	273.4062546458929	289.16201331810873	338.1083066446167	295.30212886433753	-444.13807106426657	-363.1015371287634	-429.28847978156546	-353.4762071266135
rplo 142 (Actinobacteria)	-446.6087697258196	-450.7655776980245	-452.1434928782029	-454.69801418230423	361.0484934956993	-426.47693753498424	245.22883133667068	239.04476519018962	272.2464960560523	377.1152152392422	-462.99236948968223	274.27125208337947	-454.990720125721	-406.311055462467	-447.9751358421383	300.120022895221	381.8621265312826	316.1010162894132	390.67652631721626
rplo 143 (Actinobacteria)	297.0514872329123	-450.7655776980245	291.6037754575187	288.9157227607928	361.38496573232055	-426.47693753498424	244.0301355894456	239.27433963183412	-472.25454408204564	375.54659932132836	282.0311923119449	274.48381352536313	-454.990720125721	339.13335636610776	-447.9751358421383	300.23780593087736	380.6865532014784	315.90570753709244	391.77513860588437
rplo 144 (Cyanobacteria)	298.0875791645991	292.8481592450725	291.5612158430999	-454.69801418230423	-383.0760690711637	-426.47693753498424	243.9760683681753	-504.95843651966914	-472.25454408204564	-368.4238125657074	281.6877188798647	275.8041499186912	288.7565482100006	-406.311055462467	-447.9751358421383	-444.13807106426657	381.31782497832023	-429.28847978156546	-353.4762071266135
rplo 145 (Actinobacteria)	-446.6087697258196	293.6102992971194	293.23790598254317	290.50592931129904	360.7120212590781	-426.47693753498424	-499.48351789509445	240.37295192050223	272.8790186147958	-368.4238125657074	280.6678874690497	274.8963458006944	288.83659091767413	338.47766674808275	296.73721338962685	-444.13807106426657	-363.1015371287634	-429.28847978156546	390.8771970126784
rplo 146 (Chloroflexi)	296.6684949806562	294.5743214318148	291.8597088316559	289.1670371890737	361.3643464451178	316.86486569262917	245.2445796936388	239.5426036184288	272.84726991648125	376.9245254327777	-462.99236948968223	274.9774713455068	289.1048549042688	-406.311055462467	295.2331359928506	-444.13807106426657	-363.1015371287634	314.77724228527467	390.8542074944537
rplo 147 (Actinobacteria)	-446.6087697258196	-450.7655776980245	292.925531297501	289.8965520138045	-383.0760690711637	-426.47693753498424	243.9760683681753	-504.95843651966914	272.80330679306013	376.89033406802946	-462.99236948968223	-469.9355485817205	-454.990720125721	338.4170421262663	296.6884232254574	299.5666376570362	381.31782497832023	316.0682264665902	391.20388124293345
rplo 148 (Chloroflexi)	-446.6087697258196	294.19808596202154	291.1983103494105	290.51559122221073	361.0484934956993	316.98264872828554	243.72475393989438	240.80373483659469	272.51936304271896	376.6113100583208	-462.99236948968223	275.0644827224964	289.86895382080104	-406.311055462467	295.30212886433753	-444.13807106426657	-363.1015371287634	-429.28847978156546	-353.4762071266135
rplo 149 (Actinobacteria)	297.72164489524755	294.0083294267401	291.6037754575187	289.9983347081145	362.76614499277366	317.31115279525756	245.14613962082555	238.55521696487094	-472.25454408204564	-368.4238125657074	280.6678874690497	274.48381352536313	-454.990720125721	-406.311055462467	295.63860110095874	299.609197271455	381.3797003820383	315.2125603565325	390.8771970126784
rplo 15 (Firmicutes)	299.56991657473895	295.07663636591286	292.13929369387506	289.87853350830187	361.23081505249326	319.5853384137299	246.10297644709405	239.5426036184288	273.0242006246403	376.7993622898237	283.30043011764377	275.0281150783255	290.6283503869022	339.58603521169624	297.1158672402844	302.0551609472944	382.32748978097186	316.33698052915645	391.8379395071234
rplo 150 (Actinobacteria)	297.0049672172774	292.8481592450725	293.15310944588305	289.9487377669751	-383.0760690711637	-426.47693753498424	243.9760683681753	238.50114974360065	272.3922078672337	376.5997492359197	281.7039794007365	275.6899117290014	288.7565482100006	337.7238949457064	296.28295811734927	-444.13807106426657	-363.1015371287634	-429.28847978156546	-353.4762071266135
rplo 151 (Actinobacteria)	-446.6087697258196	-450.7655776980245	292.1869217428643	289.4821182357136	-383.0760690711637	-426.47693753498424	-499.48351789509445	239.5620217042859	272.7454872221713	376.1343859862305	-462.99236948968223	275.46994783060455	290.0893538861695	-406.311055462467	296.6194303539705	299.52218589446534	381.65733211863665	315.08739721357847	-353.4762071266135
rplo 152 (Bacteroidetes)	298.32989263202103	292.8481592450725	292.23238411694103	290.4250772146699	361.23081505249326	317.22777118631853	-499.48351789509445	239.1942969241606	271.0227206244302	-368.4238125657074	282.3726355612881	274.41785555757133	290.69648819206935	339.08647278020896	295.53851764240176	299.5666376570362	-363.1015371287634	314.4587885541561	390.08873965231413
rplo 153 (Bacteroidetes)	297.0049672172774	-450.7655776980245	-452.1434928782029	-454.69801418230423	-383.0760690711637	317.2703308007373	244.7232827700055	-504.95843651966914	271.0227206244302	-368.4238125657074	281.7199797420829	273.76916013958225	-454.990720125721	-406.311055462467	-447.9751358421383	300.69382331814836	-363.1015371287634	-429.28847978156546	-353.4762071266135
rplo 154 (Proteobacteria)	-446.6087697258196	-450.7655776980245	-452.1434928782029	-454.69801418230423	361.68280017623636	-426.47693753498424	244.64104467176855	239.85927322775385	271.68196625331444	-368.4238125657074	281.24040666182105	274.7925490070128	-454.990720125721	338.36903290707994	297.30360886454764	300.6207981831335	382.1950651953225	315.51484122840543	-353.4762071266135
rplo 155 (Proteobacteria)	-446.6087697258196	-450.7655776980245	292.67421686922006	-454.69801418230423	-383.0760690711637	317.2703308007373	244.69661452292337	239.9282660992408	-472.25454408204564	-368.4238125657074	-462.99236948968223	274.4403284134234	290.1217891619226	338.83287002141003	-447.9751358421383	-444.13807106426657	380.64573120695815	315.86570220247876	390.8306769970435
rplo 156 (Proteobacteria)	-446.6087697258196	293.4412229670755	291.4214539007247	-454.69801418230423	360.5376678719333	-426.47693753498424	-499.48351789509445	239.5025982838151	270.87961978078954	375.3642777645344	280.46721677358755	-469.9355485817205	-454.990720125721	-406.311055462467	296.1494267247247	299.47566587883045	-363.1015371287634	-429.28847978156546	-353.4762071266135
rplo 157 (Bacteroidetes)	297.09593899548315	294.0377433119464	-452.1434928782029	288.9157227607928	-383.0760690711637	318.40976508392566	244.08142888383313	238.60651025925847	-472.25454408204564	-368.4238125657074	-462.99236948968223	273.81171975400105	-454.990720125721	-406.311055462467	296.3552787789289	301.0363136270951	380.7257739146317	315.23197844238956	-353.4762071266135
rplo 158 (Chloroflexi)	296.7330335017938	293.3001443688156	-452.1434928782029	290.78385520880545	360.38351719210607	317.7031948830336	245.54004390653265	239.65382925353904	272.69669705800186	375.2364443930245	281.0425809184911	274.86777242825036	289.62154564748715	338.8225072343745	296.0280658677205	-444.13807106426657	380.35804913450636	314.2251737029746	389.86559610099994
rplo 159 (Actinobacteria)	297.7446344134722	-450.7655776980245	293.67799505521737	289.5847723897737	360.67119926455786	318.0042999758175	244.0301355894456	238.55521696487094	273.15095233027944	375.54659932132836	281.33804513138494	-469.9355485817205	289.9222998015063	338.4170421262663	-447.9751358421383	-444.13807106426657	-363.1015371287634	-429.28847978156546	-353.4762071266135
rplo 16 (Proteobacteria)	298.7395682726655	295.8486421213851	293.2932560776263	290.98318811142593	362.7763491629479	319.7621578933699	246.50623160955143	239.84488449030175	272.9097902734626	376.1343859862305	282.1307219072919	276.1670554123806	289.8126008842499	338.35250360512873	297.1373734455053	302.15145521771444	382.3655171765611	315.5002424289843	391.44971620544976
rplo 160 (Actinobacteria)	-446.6087697258196	293.9145106715224	291.516764080529	-454.69801418230423	-383.0760690711637	-426.47693753498424	245.89788096565155	240.2455069739341	271.68196625331444	-368.4238125657074	-462.99236948968223	273.6781883613765	290.1110938728059	338.7690185494235	295.53851764240176	299.52218589446534	-363.1015371287634	315.10937612029727	-353.4762071266135
rplo 161 (Proteobacteria)	297.5439637180101	292.7480757865155	291.4214539007247	-454.69801418230423	360.4888777077639	319.04810402799063	245.78617697607154	-504.95843651966914	271.5727669613495	376.7505721256543	280.46721677358755	-469.9355485817205	-454.990720125721	338.67699965070324	295.42729200729156	-444.13807106426657	380.5121998143336	315.4238694501997	390.67652631721626
rplo 162 (Actinobacteria)	297.7446344134722	294.0083294267401	-452.1434928782029	289.5847723897737	360.67119926455786	-426.47693753498424	245.66040758878253	239.95458340755818	271.08725914556777	-368.4238125657074	280.6678874690497	273.81171975400105	-454.990720125721	338.4628516622976	-447.9751358421383	299.609197271455	-363.1015371287634	314.49961054867634	-353.4762071266135
rplo 163 (Actinobacteria)	-446.6087697258196	292.5116870084513	293.0106891058413	290.1196955651187	-383.0760690711637	-426.47693753498424	-499.48351789509445	240.37295192050223	273.7699915386857	375.1411342132202	-462.99236948968223	275.3431961249654	289.529738098234	-406.311055462467	296.63712993106986	-444.13807106426657	380.3008907206664	-429.28847978156546	-353.4762071266135
rplo 164 (Cyanobacteria)	-446.6087697258196	294.4575971575066	-452.1434928782029	-454.69801418230423	361.74164067625924	-426.47693753498424	244.0301355894456	-504.95843651966914	-472.25454408204564	-368.4238125657074	-462.99236948968223	274.4403284134234	-454.990720125721	-406.311055462467	-447.9751358421383	300.23780593087736	381.3388783875181	-429.28847978156546	390.8306769970435
rplo 165 (Proteobacteria)	296.956177053108	292.7993690809031	292.20991126108896	288.8156393022358	361.9704822486881	-426.47693753498424	245.56303342475735	238.4439913297607	270.9537277529432	376.83674982189535	280.5725772892454	-469.9355485817205	-454.990720125721	-406.311055462467	295.53851764240176	-444.13807106426657	381.2743398663805	314.4162289397373	-353.4762071266135
rplo 166 (Actinobacteria)	296.956177053108	293.49251626146304	292.6001088970664	289.87853350830187	-383.0760690711637	317.18331942374766	245.54004390653265	238.4439913297607	272.5631656653773	375.44123880567054	280.5212839948578	274.7768006500446	290.0893538861695	338.35250360512873	295.53851764240176	-444.13807106426657	380.5587198299685	-429.28847978156546	-353.4762071266135
